-0.4214317712,-0.7756707042,11.69410521
-0.4581984889,-0.8399577466,11.3898885
-0.4979199179,-0.9112893359,11.09430143
-0.5410162737,-0.990316363,10.80723544
-0.5879336004,-1.077774682,10.52860887
-0.6391497809,-1.174493866,10.25837195
-0.6951815628,-1.281403963,9.996511819
-0.756589397,-1.399545878,9.743059053
-0.8239862081,-1.530081789,9.498096765
-0.8980427772,-1.674305109,9.261768834
-0.9794961714,-1.833655308,9.034294144
-1.069158395,-2.009729059,8.815980242
-1.167923234,-2.204295746,8.607240862
-1.276778014,-2.419313513,8.408621767
-1.396811432,-2.656942037,8.220822745
-1.529224325,-2.919561219,8.044734827
-1.675341966,-3.209783724,7.88148067
-1.836622623,-3.530468846,7.732457488
-2.014671299,-3.884733139,7.599407761
-2.211249179,-4.275953318,7.484478617
-2.428283312,-4.707767044,7.390312252
-2.667876144,-5.184052713,7.32015665
-2.932309657,-5.708907015,7.277966139
-3.224046293,-6.28658059,7.268569627
-3.545723119,-6.921398326,7.297813694
-3.900138117,-7.61763576,7.372754402
-4.290215267,-8.379303725,7.501881058
-4.718966171,-9.209930218,7.695304828
-5.189406464,-10.11214076,7.965018254
-5.704455753,-11.0872179,8.325072757
-6.266790864,-12.1344444,8.791754141
-6.878625225,-13.2502638,9.383620279
-7.541465445,-14.42733647,10.12141145
-8.255717978,-15.6532294,11.027606
-9.02029897,-16.90918309,12.12573391
-9.832043802,-18.16854328,13.4388988
-10.68514919,-19.39555073,14.98795386
-11.57045194,-20.5443341,16.78841271
-12.4748176,-21.55878745,18.84703999
-13.38055532,-22.37380544,21.15722254
-14.2651525,-22.91828014,23.69456536
-15.10137249,-23.12048296,26.412769
-15.8580414,-22.91581093,29.2413269
-16.50151104,-22.25624299,32.08638753
-16.99796723,-21.12019807,34.8355915
-17.31640467,-19.52065357,37.36788963
-17.43181564,-17.50892526,39.56652907
-17.32827827,-15.17244631,41.33400578
-17.00109878,-12.62586888,42.60479703
-16.45771998,-9.997283471,43.35328703
-15.71706654,-7.412179501,43.59483045
-14.80748184,-4.979153741,43.37993635
-13.76370909,-2.780042502,42.78368512
-12.62349069,-0.8657882385,41.89324265
-11.42436071,0.74233914,40.79629063
-10.20106168,2.047751139,39.57233036
-8.983783316,3.071764814,38.28753248
-7.797229054,3.84671555,36.99284184
-6.660385343,4.410063775,35.72450642
-5.586804063,4.799982639,34.50605872
-4.585201517,5.052451613,33.35090791
-3.660219921,5.199617589,32.26498807
-2.813216171,5.269111634,31.24907982
-2.04300865,5.283987593,30.30069253
-1.346546672,5.263036988,29.41550102
-0.7194681466,5.221282972,28.588346
-0.1565541673,5.170535725,27.81390876
0.3479066223,5.119947274,27.08713461
0.7998446599,5.076502736,26.40346446
1.205205683,5.045459839,25.75894758
